,0
6361,Lctl
6362,Ldb1
6363,Ldb3
6364,Ldha
6365,Ldhal6b
6366,Ldhb
6367,Ldhc
6368,Ldhd
6369,Ldlr
6370,Ldlrad1
6371,Ldlrad2
6372,Ldlrad3
6373,Ldlrad4
6374,Ldlrap1
6375,Ldoc1
6376,Ldoc1l
6377,Leap2
6378,Lect2
6379,Lef1
6380,Lefty2
6381,Lekr1
6382,Lemd2
6383,Lemd3
6384,Lenep
6385,Leng1
6386,Leng8
6387,Leng9
6388,Leo1
6389,Lepr
6390,Leprot
6391,Leprotl1
6392,Letm1
6393,Letm2
6394,Letmd1
6395,Lfng
6396,Lgals1
6397,Lgals12
6398,Lgals2
6399,Lgals3
6400,Lgals3bp
6401,Lgals4
6402,Lgals7
6403,Lgals8
6404,Lgals9
6405,Lgalsl
6406,Lgi4
6407,Lgmn
6408,Lgr4
6409,Lgr5
6410,Lgr6
6411,Lhb
6412,Lhfp
6413,Lhfpl1
6414,Lhfpl2
6415,Lhfpl4
6416,Lhfpl5
6417,Lhpp
6418,Lhx1
6419,Lhx4
6420,Lhx5
6421,Lhx6
6422,Lias
6423,Lif
6424,Lifr
6425,Lig1
6426,Lig3
6427,Lig4
6428,Lilra5
6429,Lima1
6430,Limch1
6431,Limd1
6432,Limd2
6433,Lime1
6434,Limk1
6435,Limk2
6436,Lims1
6437,Lims2
6438,Lin28a
6439,Lin37
6440,Lin52
6441,Lin54
6442,Lin7a
6443,Lin7b
6444,Lin7c
6445,Lin9
6446,Lingo1
6447,Lingo2
6448,Lingo3
6449,Lingo4
6450,Lipa
6451,Lipc
6452,Lipe
6453,Lipg
6454,Liph
6455,Lipk
6456,Lipt1
6457,Lipt2
6458,Litaf
6459,Lix1
6460,Lix1l
6461,Llgl1
6462,Llgl2
6463,Llph
6464,Lman1
6465,Lman1l
6466,Lman2
6467,Lman2l
6468,Lmbr1
6469,Lmbr1l
6470,Lmbrd1
6471,Lmbrd2
6472,Lmcd1
6473,Lmf1
6474,Lmf2
6475,Lmln
6476,Lmna
6477,Lmnb1
6478,Lmnb2
6479,Lmo1
6480,Lmo2
6481,Lmo3
6482,Lmo4
6483,Lmo7
6484,Lmod2
6485,Lmod3
6486,Lmtk2
6487,Lmtk3
6488,Lmx1a
6489,Lmx1b
6490,Lnpep
6491,Lnx1
6492,Lnx2
6493,Lonp1
6494,Lonp2
6495,Lonrf1
6496,Lonrf2
6497,Lonrf3
6498,Lor
6499,Lox
6500,Loxl1
6501,Loxl2
6502,Loxl3
6503,Loxl4
6504,Lpar1
6505,Lpar2
6506,Lpar3
6507,Lpar4
6508,Lpar5
6509,Lpar6
6510,Lpcat1
6511,Lpcat2
6512,Lpcat3
6513,Lpcat4
6514,Lpgat1
6515,Lpin1
6516,Lpin2
6517,Lpin3
6518,Lpl
6519,Lpo
6520,Lpp
6521,Lpxn
6522,Lrat
6523,Lrba
6524,Lrch1
6525,Lrch2
6526,Lrch3
6527,Lrch4
6528,Lrfn1
6529,Lrfn3
6530,Lrfn4
6531,Lrfn5
6532,Lrg1
6533,Lrguk
6534,Lrif1
6535,Lrig1
6536,Lrig2
6537,Lrig3
6538,Lrit3
6539,Lrmp
6540,Lrp1
6541,Lrp10
6542,Lrp11
6543,Lrp12
6544,Lrp2
6545,Lrp2bp
6546,Lrp3
6547,Lrp4
6548,Lrp5
6549,Lrp6
6550,Lrp8
6551,Lrpap1
6552,Lrpprc
6553,Lrr1
6554,Lrrc1
6555,Lrrc10b
6556,Lrrc14
6557,Lrrc15
6558,Lrrc17
6559,Lrrc19
6560,Lrrc2
6561,Lrrc20
6562,Lrrc23
6563,Lrrc24
6564,Lrrc25
6565,Lrrc26
6566,Lrrc27
6567,Lrrc28
6568,Lrrc29
6569,Lrrc3
6570,Lrrc32
6571,Lrrc34
6572,Lrrc36
6573,Lrrc38
6574,Lrrc39
6575,Lrrc3b
6576,Lrrc4
6577,Lrrc40
6578,Lrrc41
6579,Lrrc42
6580,Lrrc45
6581,Lrrc46
6582,Lrrc47
6583,Lrrc49
6584,Lrrc4c
6585,Lrrc56
6586,Lrrc57
6587,Lrrc58
6588,Lrrc59
6589,Lrrc6
6590,Lrrc61
6591,Lrrc63
6592,Lrrc66
6593,Lrrc69
6594,Lrrc7
6595,Lrrc73
6596,Lrrc8a
6597,Lrrc8b
6598,Lrrc8c
6599,Lrrc8d
6600,Lrrc8e
6601,Lrrcc1
6602,Lrrd1
6603,Lrrfip1
6604,Lrrfip2
6605,Lrriq3
6606,Lrrk1
6607,Lrrk2
6608,Lrrn1
6609,Lrrn2
6610,Lrrn3
6611,Lrrn4
6612,Lrrn4cl
6613,Lrrtm2
6614,Lrrtm3
6615,Lrsam1
6616,Lrtm1
6617,Lrwd1
6618,Lsamp
6619,Lsg1
6620,Lsm1
6621,Lsm10
6622,Lsm11
6623,Lsm12
6624,Lsm14a
6625,Lsm14b
6626,Lsm2
6627,Lsm3
6628,Lsm4
6629,Lsm5
6630,Lsm6
6631,Lsm7
6632,Lsp1
6633,Lsr
6634,Lss
6635,Lst1
6636,Lta
6637,Lta4h
6638,Ltb
6639,Ltb4r2
6640,Ltbp1
6641,Ltbp2
6642,Ltbp3
6643,Ltbp4
6644,Ltbr
6645,Ltc4s
6646,Ltf
6647,Ltk
6648,Ltn1
6649,Ltv1
6650,Luc7l
6651,Luc7l2
6652,Luc7l3
6653,Lum
6654,Lurap1
6655,Lurap1l
6656,Luzp1
6657,Luzp2
6658,Lxn
6659,Ly6d
6660,Ly6e
6661,Ly6g5b
6662,Ly6g5c
6663,Ly6g6c
6664,Ly6g6d
6665,Ly6g6e
6666,Ly6g6f
6667,Ly6k
6668,Ly75
6669,Ly86
6670,Ly9
6671,Ly96
6672,Lyar
6673,Lyl1
6674,Lyn
6675,Lynx1
6676,Lypd1
6677,Lypd3
6678,Lypd5
6679,Lypd6
6680,Lypd6b
6681,Lypd8
6682,Lypla1
6683,Lypla2
6684,Lyplal1
6685,Lyrm1
6686,Lyrm2
6687,Lyrm4
6688,Lyrm7
6689,Lyrm9
6690,Lysmd1
6691,Lysmd2
6692,Lysmd3
6693,Lysmd4
6694,Lyst
6695,Lyve1
6696,Lyzl4
6697,Lzic
6698,Lztfl1
6699,Lztr1
6700,Lzts1
6701,Lzts2
6702,M6pr
6703,Maats1
6704,Mab21l1
6705,Mab21l2
6706,Mab21l3
6707,Macc1
6708,Macf1
6709,Macrod1
6710,Macrod2
6711,Mad1l1
6712,Mad2l1
6713,Mad2l1bp
6714,Mad2l2
6715,Madcam1
6716,Madd
6717,Maea
6718,Maf
6719,Maf1
6720,Mafb
6721,Maff
6722,Mafg
6723,Mafk
6724,Mag
6725,Mageb16
6726,Mageb3
6727,Mageb4
6728,Maged1
6729,Maged2
6730,Magee1
6731,Magee2
6732,Mageh1
6733,Magel2
6734,Magi1
6735,Magi2
6736,Magi3
6737,Magix
6738,Magoh
6739,Magohb
6740,Magt1
6741,Mak
6742,Mak16
6743,Mal
6744,Mal2
6745,Malat1
6746,Mall
6747,Malsu1
6748,Malt1
6749,Mamdc2
6750,Mamdc4
6751,Maml1
6752,Maml2
6753,Maml3
6754,Mamld1
6755,Mamstr
6756,Man1a
6757,Man1a2
6758,Man1b1
6759,Man1c1
6760,Man2a1
6761,Man2a2
6762,Man2b1
6763,Man2b2
6764,Man2c1
6765,Manba
6766,Manbal
6767,Manea
6768,Maneal
6769,Manf
6770,Mansc1
6771,Maoa
6772,Maob
6773,Map10
6774,Map1lc3a
6775,Map1lc3b
6776,Map1s
6777,Map2
6778,Map2k1
6779,Map2k2
6780,Map2k3
6781,Map2k4
6782,Map2k5
6783,Map2k6
6784,Map2k7
6785,Map3k1
6786,Map3k10
6787,Map3k11
6788,Map3k12
6789,Map3k13
6790,Map3k14
6791,Map3k15
6792,Map3k2
6793,Map3k3
6794,Map3k4
6795,Map3k5
6796,Map3k6
6797,Map3k7
6798,Map3k8
6799,Map3k9
6800,Map4
6801,Map4k1
6802,Map4k2
6803,Map4k3
6804,Map4k4
6805,Map4k5
6806,Map6
6807,Map7
6808,Map7d1
6809,Map7d2
6810,Map9
6811,Mapk1
6812,Mapk10
6813,Mapk11
6814,Mapk12
6815,Mapk13
6816,Mapk14
6817,Mapk15
6818,Mapk1ip1l
6819,Mapk3
6820,Mapk4
6821,Mapk6
6822,Mapk7
6823,Mapk8
6824,Mapk8ip1
6825,Mapk8ip2
6826,Mapk8ip3
6827,Mapk9
6828,Mapkap1
6829,Mapkapk2
6830,Mapkapk3
6831,Mapkapk5
6832,Mapkbp1
6833,Mapre1
6834,Mapre2
6835,Mapre3
6836,Mapt
6837,Marc1
6838,Marc2
6839,March1
6840,March10
6841,March2
6842,March3
6843,March4
6844,March5
6845,March6
6846,March7
6847,March8
6848,March9
6849,Marcks
6850,Marcksl1
6851,Marco
6852,Mark1
6853,Mark2
6854,Mark3
6855,Mark4
6856,Mars
6857,Mars2
6858,Marveld1
6859,Marveld2
6860,Marveld3
6861,Masp2
6862,Mast1
6863,Mast2
6864,Mast3
6865,Mast4
6866,Mastl
6867,Mat1a
6868,Mat2a
6869,Mat2b
6870,Matk
6871,Matn1
6872,Matn2
6873,Matn3
6874,Matn4
6875,Matr3
6876,Mau2
6877,Mavs
6878,Max
6879,Maz
6880,Mb
6881,Mb21d1
6882,Mb21d2
6883,Mbd1
6884,Mbd2
6885,Mbd3
6886,Mbd4
6887,Mbd5
6888,Mbd6
6889,Mbip
6890,Mbl2
6891,Mblac1
6892,Mblac2
6893,Mbnl1
6894,Mbnl2
6895,Mbnl3
6896,Mboat1
6897,Mboat2
6898,Mboat4
6899,Mboat7
6900,Mbp
6901,Mbtd1
6902,Mbtps1
6903,Mbtps2
6904,Mc1r
6905,Mcam
6906,Mcat
6907,Mcc
6908,Mccc1
6909,Mccc2
6910,Mcee
6911,Mcf2
6912,Mcf2l
6913,Mcfd2
6914,Mchr1
6915,Mcl1
6916,Mcm10
6917,Mcm2
6918,Mcm3
6919,Mcm3ap
6920,Mcm4
6921,Mcm5
6922,Mcm6
6923,Mcm7
6924,Mcm8
6925,Mcm9
6926,Mcmbp
6927,Mcmdc2
6928,Mcoln1
6929,Mcoln2
6930,Mcoln3
6931,Mcph1
6932,Mcrs1
6933,Mctp1
6934,Mctp2
6935,Mcts1
6936,Mcu
6937,Mcur1
6938,Mdc1
6939,Mdfi
6940,Mdfic
6941,Mdga1
6942,Mdh1
6943,Mdh1b
6944,Mdh2
6945,Mdk
6946,Mdm1
6947,Mdm2
6948,Mdm4
6949,Mdn1
6950,Mdp1
6951,Me1
6952,Me2
6953,Me3
6954,Mea1
6955,Meaf6
6956,Mecom
6957,Mecp2
6958,Mecr
6959,Med1
6960,Med10
6961,Med11
6962,Med12
6963,Med12l
6964,Med13
6965,Med13l
6966,Med14
6967,Med15
6968,Med16
6969,Med17
6970,Med18
6971,Med19
6972,Med20
6973,Med21
6974,Med22
6975,Med23
6976,Med24
6977,Med25
6978,Med26
6979,Med27
6980,Med28
6981,Med29
6982,Med30
6983,Med31
6984,Med4
6985,Med6
6986,Med7
6987,Med8
6988,Med9
6989,Mef2a
6990,Mef2b
6991,Mef2c
6992,Mef2d
6993,Mefv
6994,Meg3
6995,Megf10
6996,Megf11
6997,Megf6
6998,Megf8
6999,Megf9
7000,Mei1
7001,Mei4
7002,Meig1
7003,Meis1
7004,Meis2
7005,Meis3
7006,Melk
7007,Memo1
7008,Men1
7009,Meox1
7010,Mep1a
7011,Mep1b
7012,Mepce
7013,Mertk
7014,Mesp1
7015,Mesp2
7016,Mest
7017,Met
7018,Metap1
7019,Metap1d
7020,Metap2
7021,Metrn
7022,Metrnl
7023,Mettl1
7024,Mettl14
7025,Mettl15
7026,Mettl16
7027,Mettl17
7028,Mettl18
7029,Mettl2
7030,Mettl21a
7031,Mettl22
7032,Mettl23
7033,Mettl25
7034,Mettl3
7035,Mettl4
7036,Mettl5
7037,Mettl6
7038,Mettl7a1
7039,Mettl7b
7040,Mettl8
7041,Mettl9
7042,Mex3a
7043,Mex3b
7044,Mex3c
7045,Mex3d
7046,Mfap1b
7047,Mfap2
7048,Mfap3
7049,Mfap3l
7050,Mfap5
7051,Mff
7052,Mfge8
7053,Mfhas1
7054,Mfn1
7055,Mfn2
7056,Mfng
7057,Mfsd1
7058,Mfsd10
7059,Mfsd11
7060,Mfsd12
7061,Mfsd2a
7062,Mfsd2b
7063,Mfsd3
7064,Mfsd5
7065,Mfsd6
7066,Mfsd6l
7067,Mfsd8
7068,Mfsd9
7069,Mga
7070,Mgam
7071,Mgarp
7072,Mgat1
7073,Mgat2
7074,Mgat3
7075,Mgat4a
7076,Mgat4b
7077,Mgat4c
7078,Mgat5
7079,Mgat5b
7080,Mgea5
7081,Mgl2
7082,Mgll
7083,Mgme1
7084,Mgmt
7085,Mgp
7086,Mgrn1
7087,Mgst1
7088,Mgst2
7089,Mgst3
7090,Mia
7091,Mia3
7092,Miat
7093,Mib1
7094,Mib2
7095,Mical1
7096,Mical2
7097,Mical3
7098,Micalcl
7099,Micall1
7100,Micall2
7101,Micu1
7102,Micu2
7103,Micu3
7104,Mid1
7105,Mid1ip1
7106,Mid2
7107,Midn
7108,Mief1
7109,Mien1
7110,Mier1
7111,Mier2
7112,Mier3
7113,Mif
7114,Mif4gd
7115,Miip
7116,Mill1
7117,Mill2
7118,Milr1
7119,Mink1
7120,Minos1
7121,Minpp1
7122,Mios
7123,Miox
7124,Mip
7125,Mipep
7126,Mipol1
7127,Mis12
7128,Mis18a
7129,Mis18bp1
7130,Mitd1
7131,Mitf
7132,Mixl1
7133,Mki67
7134,Mkks
7135,Mkl1
7136,Mkl2
7137,Mkln1
7138,Mknk1
7139,Mknk2
7140,Mkrn1
7141,Mkrn2
7142,Mkrn3
7143,Mks1
7144,Mkx
7145,Mlana
7146,Mlec
7147,Mlf1
7148,Mlf2
7149,Mlh1
7150,Mlh3
7151,Mlip
7152,Mlkl
7153,Mllt1
7154,Mllt10
7155,Mllt11
7156,Mllt3
7157,Mllt6
7158,Mlph
7159,Mlst8
7160,Mlx
7161,Mlxip
7162,Mlxipl
7163,Mlycd
7164,Mmaa
7165,Mmab
7166,Mmachc
7167,Mmadhc
7168,Mmd
7169,Mmd2
7170,Mme
7171,Mmel1
7172,Mmgt1
7173,Mmp11
7174,Mmp12
7175,Mmp13
7176,Mmp14
7177,Mmp15
7178,Mmp16
7179,Mmp17
7180,Mmp19
7181,Mmp1a
7182,Mmp2
7183,Mmp20
7184,Mmp21
7185,Mmp23
7186,Mmp24
7187,Mmp25
7188,Mmp27
7189,Mmp28
7190,Mmp7
7191,Mmp8
7192,Mmp9
7193,Mmrn1
7194,Mmrn2
7195,Mms19
7196,Mms22l
7197,Mn1
7198,Mnat1
7199,Mnd1
7200,Mndal
7201,Mns1
7202,Mnt
7203,Mnx1
7204,Moap1
7205,Mob1a
7206,Mob1b
7207,Mob2
7208,Mob3a
7209,Mob3b
7210,Mob3c
7211,Mob4
7212,Mobp
7213,Mocos
7214,Mocs1
7215,Mocs2
7216,Mocs3
7217,Mog
7218,Mogat1
7219,Mogat2
7220,Mogs
7221,Mok
7222,Mon1a
7223,Mon1b
7224,Mon2
7225,Morc1
7226,Morc2a
7227,Morc3
7228,Morc4
7229,Morf4l1
7230,Morf4l2
7231,Morn1
7232,Morn2
7233,Morn3
7234,Morn4
7235,Morn5
7236,Mospd1
7237,Mospd2
7238,Mospd3
7239,Mov10
7240,Mov10l1
7241,Moxd1
7242,Mpc1
7243,Mpc2
7244,Mpdu1
7245,Mpdz
7246,Mpeg1
7247,Mpg
7248,Mphosph10
7249,Mphosph6
7250,Mphosph8
7251,Mphosph9
7252,Mpi
7253,Mplkip
7254,Mpnd
7255,Mpo
7256,Mpp1
7257,Mpp2
7258,Mpp3
7259,Mpp4
7260,Mpp5
7261,Mpp6
7262,Mpp7
7263,Mppe1
7264,Mpped2
7265,Mprip
7266,Mpst
7267,Mpv17
7268,Mpv17l
7269,Mpv17l2
7270,Mpz
7271,Mpzl1
7272,Mpzl2
7273,Mpzl3
7274,Mr1
7275,Mrap
7276,Mrap2
7277,Mras
7278,Mrc1
7279,Mrc2
7280,Mre11a
7281,Mreg
7282,Mrfap1
7283,Mrgbp
7284,Mrgpre
7285,Mrgprf
7286,Mrgprx1
7287,Mri1
7288,Mrm1
7289,Mro
7290,Mroh1
7291,Mroh8
7292,Mrpl1
7293,Mrpl10
7294,Mrpl11
7295,Mrpl12
7296,Mrpl13
7297,Mrpl14
7298,Mrpl15
7299,Mrpl16
7300,Mrpl17
7301,Mrpl18
7302,Mrpl19
7303,Mrpl2
7304,Mrpl20
7305,Mrpl21
7306,Mrpl22
7307,Mrpl23
7308,Mrpl24
7309,Mrpl27
7310,Mrpl28
7311,Mrpl3
7312,Mrpl30
7313,Mrpl32
7314,Mrpl33
7315,Mrpl34
7316,Mrpl35
7317,Mrpl36
7318,Mrpl37
7319,Mrpl38
7320,Mrpl39
7321,Mrpl4
7322,Mrpl40
7323,Mrpl41
7324,Mrpl42
7325,Mrpl43
7326,Mrpl44
7327,Mrpl45
7328,Mrpl46
7329,Mrpl47
7330,Mrpl48
7331,Mrpl49
7332,Mrpl50
7333,Mrpl51
7334,Mrpl52
7335,Mrpl53
7336,Mrpl54
7337,Mrpl55
7338,Mrpl9
7339,Mrps10
7340,Mrps11
7341,Mrps12
7342,Mrps14
7343,Mrps15
7344,Mrps16
7345,Mrps17
7346,Mrps18a
7347,Mrps18b
7348,Mrps18c
7349,Mrps2
7350,Mrps21
7351,Mrps22
7352,Mrps23
7353,Mrps24
7354,Mrps25
7355,Mrps26
7356,Mrps27
7357,Mrps28
7358,Mrps30
7359,Mrps31
7360,Mrps33
7361,Mrps34
7362,Mrps35
7363,Mrps36
7364,Mrps5
7365,Mrps6
7366,Mrps7
7367,Mrps9
7368,Mrrf
7369,Mrs2
7370,Mrto4
7371,Mrvi1
7372,Ms4a1
7373,Ms4a10
7374,Ms4a18
7375,Ms4a2
7376,Ms4a5
7377,Ms4a6d
7378,Ms4a7
7379,Ms4a8a
7380,Msantd1
7381,Msantd2
7382,Msantd3
7383,Msantd4
7384,Msc
7385,Msh2
7386,Msh3
7387,Msh4
7388,Msh5
7389,Msh6
7390,Msi1
7391,Msi2
7392,Msl1
7393,Msl2
7394,Msl3
7395,Msln
7396,Mslnl
7397,Msmb
7398,Msmo1
7399,Msmp
7400,Msn
7401,Msr1
7402,Msra
7403,Msrb1
7404,Msrb2
7405,Msrb3
7406,Mss51
7407,Mst1
7408,Mst1r
7409,Msto1
7410,Msx1
7411,Msx2
7412,Mt1
7413,Mt3
7414,Mt4
7415,Mta1
7416,Mta2
7417,Mta3
7418,Mtap
7419,Mtbp
7420,Mtch1
7421,Mtch2
7422,Mtcp1
7423,Mtdh
7424,Mtf1
7425,Mtf2
7426,Mtfmt
7427,Mtfp1
7428,Mtfr1
7429,Mtfr1l
7430,Mtfr2
7431,Mtg1
7432,Mtg2
7433,Mthfd1
7434,Mthfd1l
7435,Mthfd2
7436,Mthfd2l
7437,Mthfr
7438,Mthfs
7439,Mthfsd
7440,Mtif2
7441,Mtif3
7442,Mtm1
7443,Mtmr1
7444,Mtmr10
7445,Mtmr11
7446,Mtmr12
7447,Mtmr14
7448,Mtmr2
7449,Mtmr3
7450,Mtmr4
7451,Mtmr6
7452,Mtmr7
7453,Mtmr9
7454,Mtnr1a
7455,Mto1
7456,Mtor
7457,Mtpap
7458,Mtpn
7459,Mtr
7460,Mtrf1
7461,Mtrf1l
7462,Mtrr
7463,Mtss1
7464,Mtss1l
7465,Mttp
7466,Mturn
7467,Mtus1
7468,Mtus2
7469,Mtx1
7470,Mtx2
7471,Mtx3
7472,Muc1
7473,Muc13
7474,Muc20
7475,Muc4
7476,Muc5ac
7477,Muc5b
7478,Muc6
7479,Mug1
7480,Mul1
7481,Mum1
7482,Mum1l1
7483,Mus81
7484,Musk
7485,Mustn1
7486,Mut
7487,Mutyh
7488,Mvb12a
7489,Mvb12b
7490,Mvd
7491,Mvk
7492,Mvp
7493,Mx2
7494,Mxd1
7495,Mxd3
7496,Mxd4
7497,Mxi1
7498,Mxra7
7499,Mxra8
7500,Myadm
7501,Myadml2
7502,Myb
7503,Mybbp1a
7504,Mybl1
7505,Mybl2
7506,Mybpc1
7507,Mybpc2
7508,Mybpc3
7509,Mybph
7510,Mybphl
7511,Myc
7512,Mycbp
7513,Mycbp2
7514,Mycbpap
7515,Mycn
7516,Myct1
7517,Myd88
7518,Myef2
7519,Myh10
7520,Myh11
7521,Myh13
7522,Myh14
7523,Myh3
7524,Myh7b
7525,Myh9
7526,Myl12a
7527,Myl12b
7528,Myl4
7529,Myl6
7530,Myl6b
7531,Myl7
7532,Myl9
7533,Mylip
7534,Mylk
7535,Mylk3
7536,Mylk4
7537,Mylpf
7538,Mynn
7539,Myo10
7540,Myo15b
7541,Myo18a
7542,Myo18b
7543,Myo19
7544,Myo1a
7545,Myo1b
7546,Myo1c
7547,Myo1d
7548,Myo1e
7549,Myo1f
7550,Myo1g
7551,Myo1h
7552,Myo3b
7553,Myo5a
7554,Myo5b
7555,Myo5c
7556,Myo6
7557,Myo7a
7558,Myo7b
7559,Myo9a
7560,Myo9b
7561,Myoc
7562,Myocd
7563,Myof
7564,Myom1
7565,Myom2
7566,Myom3
7567,Myot
7568,Myoz1
7569,Myoz2
7570,Myoz3
7571,Mypn
7572,Mypop
7573,Myrf
7574,Myrfl
7575,Myrip
7576,Mysm1
7577,Myt1
7578,Myt1l
7579,Myzap
7580,Mzb1
7581,Mzf1
7582,Mzt1
7583,Mzt2
7584,N4bp1
7585,N4bp2
7586,N4bp2l1
7587,N4bp2l2
7588,N4bp3
7589,N6amt1
7590,Naa10
7591,Naa15
7592,Naa16
7593,Naa20
7594,Naa25
7595,Naa30
7596,Naa35
7597,Naa38
7598,Naa40
7599,Naa50
7600,Naa60
7601,Naaa
7602,Naaladl1
7603,Nab1
7604,Nab2
7605,Nabp1
7606,Nabp2
7607,Naca
7608,Nacad
7609,Nacc1
7610,Nacc2
7611,Nadk
7612,Nadk2
7613,Nadsyn1
7614,Nae1
7615,Naf1
7616,Naga
7617,Nagk
7618,Naglu
7619,Nagpa
7620,Nags
7621,Naif1
7622,Nalcn
7623,Nampt
7624,Nanog
7625,Nanos1
7626,Nanos3
7627,Nanp
7628,Nans
7629,Nap1l1
7630,Nap1l3
7631,Nap1l4
7632,Nap1l5
7633,Napa
7634,Napb
7635,Napepld
7636,Napg
7637,Napsa
7638,Narf
7639,Narfl
7640,Nars
7641,Nars2
7642,Nasp
7643,Nat10
7644,Nat14
7645,Nat2
7646,Nat6
7647,Nat8
7648,Nat8l
7649,Nat9
7650,Nav1
7651,Nav2
7652,Nav3
7653,Nbas
7654,Nbea
7655,Nbeal1
7656,Nbeal2
7657,Nbl1
7658,Nbn
7659,Nbr1
7660,Ncald
7661,Ncam1
7662,Ncam2
7663,Ncan
7664,Ncapd2
7665,Ncapd3
7666,Ncapg
7667,Ncapg2
7668,Ncaph
7669,Ncaph2
7670,Ncbp1
7671,Ncbp2
7672,Nccrp1
7673,Ncdn
7674,Nceh1
7675,Ncf1
7676,Ncf2
7677,Ncf4
7678,Nck1
7679,Nck2
7680,Nckap1
7681,Nckap1l
7682,Nckap5
7683,Nckap5l
7684,Nckipsd
7685,Ncl
7686,Ncln
7687,Ncmap
7688,Ncoa1
7689,Ncoa2
7690,Ncoa3
7691,Ncoa4
7692,Ncoa5
7693,Ncoa6
7694,Ncoa7
7695,Ncor1
7696,Ncor2
7697,Ncr1
7698,Ncs1
7699,Ncstn
7700,Ndc1
7701,Ndc80
7702,Nde1
7703,Ndel1
7704,Ndfip1
7705,Ndfip2
7706,Ndn
7707,Ndor1
7708,Ndp
7709,Ndrg1
7710,Ndrg2
7711,Ndrg3
7712,Ndrg4
7713,Ndst1
7714,Ndst2
7715,Ndufa1
7716,Ndufa10
7717,Ndufa11
7718,Ndufa12
7719,Ndufa13
7720,Ndufa2
7721,Ndufa3
7722,Ndufa4
7723,Ndufa4l2
7724,Ndufa5
7725,Ndufa6
7726,Ndufa7
7727,Ndufa8
7728,Ndufa9
7729,Ndufab1
7730,Ndufaf1
7731,Ndufaf2
7732,Ndufaf3
7733,Ndufaf4
7734,Ndufaf5
7735,Ndufaf6
7736,Ndufaf7
7737,Ndufb10
7738,Ndufb11
7739,Ndufb2
7740,Ndufb3
7741,Ndufb4
7742,Ndufb5
7743,Ndufb6
7744,Ndufb7
7745,Ndufb8
7746,Ndufb9
7747,Ndufc1
7748,Ndufc2
7749,Ndufs1
7750,Ndufs2
7751,Ndufs3
7752,Ndufs4
7753,Ndufs5
7754,Ndufs6
7755,Ndufs7
7756,Ndufs8
7757,Ndufv1
7758,Ndufv2
7759,Ndufv3
7760,Neat1
7761,Neb
7762,Nebl
7763,Necab1
7764,Necab2
7765,Necab3
7766,Necap1
7767,Necap2
7768,Nedd1
7769,Nedd4
7770,Nedd4l
7771,Nedd8
7772,Nedd9
7773,Nefh
7774,Nefl
7775,Nefm
7776,Negr1
7777,Neil1
7778,Neil2
7779,Neil3
7780,Nek1
7781,Nek10
7782,Nek11
7783,Nek2
7784,Nek3
7785,Nek4
7786,Nek5
7787,Nek6
7788,Nek7
7789,Nek8
7790,Nek9
7791,Nelfa
7792,Nelfb
7793,Nelfcd
7794,Nelfe
7795,Nell2
7796,Nemf
7797,Nenf
7798,Neo1
7799,Nes
7800,Net1
7801,Neto1
7802,Neto2
7803,Neu1
7804,Neu2
7805,Neu3
7806,Neu4
7807,Neurl1a
7808,Neurl1b
7809,Neurl2
7810,Neurl3
7811,Neurl4
7812,Neurod1
7813,Neurod2
7814,Neurog3
7815,Nexn
7816,Nf1
7817,Nf2
7818,Nfam1
7819,Nfasc
7820,Nfat5
7821,Nfatc1
7822,Nfatc2
7823,Nfatc2ip
7824,Nfatc3
7825,Nfatc4
7826,Nfe2
7827,Nfe2l1
7828,Nfe2l2
7829,Nfe2l3
7830,Nfia
7831,Nfib
7832,Nfic
7833,Nfil3
7834,Nfix
7835,Nfkb1
7836,Nfkb2
7837,Nfkbia
7838,Nfkbib
7839,Nfkbid
7840,Nfkbie
7841,Nfkbil1
7842,Nfkbiz
7843,Nfrkb
7844,Nfs1
7845,Nfu1
7846,Nfx1
7847,Nfxl1
7848,Nfya
7849,Nfyb
7850,Nfyc
7851,Ngb
7852,Ngdn
7853,Ngef
7854,Ngfr
7855,Ngly1
7856,Ngrn
7857,Nhej1
7858,Nhlh1
7859,Nhlh2
7860,Nhlrc1
7861,Nhlrc2
7862,Nhlrc3
7863,Nhlrc4
7864,Nhp2
7865,Nhs
7866,Nhsl1
7867,Nhsl2
7868,Nicn1
7869,Nid1
7870,Nid2
7871,Nif3l1
7872,Nifk
7873,Nim1k
7874,Nin
7875,Ninj1
7876,Ninj2
7877,Ninl
7878,Nip7
7879,Nipa1
7880,Nipa2
7881,Nipal1
7882,Nipal2
7883,Nipal3
7884,Nipal4
7885,Nipbl
7886,Nipsnap1
7887,Nipsnap3b
7888,Nisch
7889,Nit1
7890,Nit2
7891,Nkain1
7892,Nkain2
7893,Nkain3
7894,Nkain4
7895,Nkap
7896,Nkapl
7897,Nkd1
7898,Nkd2
7899,Nkg7
7900,Nkiras1
7901,Nkiras2
7902,Nkpd1
7903,Nkrf
7904,Nktr
7905,Nkx1-2
7906,Nkx2-2
7907,Nkx2-3
7908,Nkx2-9
7909,Nkx3-1
7910,Nkx6-1
7911,Nkx6-3
7912,Nle1
7913,Nlgn1
7914,Nlgn2
7915,Nlgn3
7916,Nlk
7917,Nln
7918,Nlrc3
7919,Nlrc4
7920,Nlrc5
7921,Nlrp10
7922,Nlrp12
7923,Nlrp1a
7924,Nlrp2
7925,Nlrp3
