,pvalue,FoldChange,log(pvalue),log2FC,sig,size
AK1,0.956316190501576,0.9973022983900275,0.01939849152486534,0.0038972198693890485,normal,0.09973022983900275
PHYHIPL,0.5871551765571215,1.0106645877045097,0.23124710587966052,-0.01530428513137206,normal,0.10106645877045098
IMMT,0.5655938629828816,1.0160244996578718,0.24749531152927878,-0.022935190602956488,normal,0.10160244996578718
MAPK3,0.9542033655908944,0.9974111587212139,0.020359055965128707,0.0037397513773124837,normal,0.0997411158721214
VCL,0.8580248286823295,1.013333797117308,0.06650014478099878,-0.01910948324246167,normal,0.1013333797117308
FASN,0.5730697356881782,1.016396895798694,0.24179252640646232,-0.023463874342287007,normal,0.1016396895798694
MYEF2,0.9862365180954827,0.9993533635555556,0.006018920570109678,0.0009332009450563479,normal,0.09993533635555556
NFASC,0.1726403073674496,0.9631885242070152,0.7628577994459859,0.054109891502638466,normal,0.09631885242070151
RHOA,0.6937902487806297,1.0190924541374562,0.15877180845839395,-0.027284941665690173,normal,0.10190924541374562
NUDCD2,0.7625223638527909,1.025937382562802,0.11774741446585599,-0.036942679655571437,normal,0.1025937382562802
RPS13,0.6475409077133508,1.0192949940469893,0.18873279028456422,-0.027571642139917904,normal,0.10192949940469893
DLG1,0.9182455535080272,1.0030852701596027,0.03704116599557704,-0.004444251620543032,normal,0.10030852701596027
LHPP,0.7107609451481542,1.0091579053653563,0.14827644379953586,-0.013151934071292996,normal,0.10091579053653563
PPA1,0.8871957690012018,0.9910766489423509,0.05198053798582655,0.012931456473791304,normal,0.09910766489423509
RTN3,0.6025801376839479,1.0072525551458067,0.21998518769157777,-0.010425465244772537,normal,0.10072525551458067
GNAQ,0.11567528770788306,1.0080343726736776,0.9367594116483322,-0.011544833719160506,normal,0.10080343726736776
OPCML,0.9626617207178456,1.0011158940145246,0.01652629712794603,-0.001608997192613812,normal,0.10011158940145246
MYH10,0.9034797261256676,0.9929598083632074,0.04408158846058979,0.01019277134174257,normal,0.09929598083632074
TECR,0.6855370342336122,1.0194547088323815,0.16396907868796062,-0.027797682373290302,normal,0.10194547088323816
RAB15,0.9868084098996037,1.0007194738925689,0.005767157968856236,-0.001037608195597572,normal,0.10007194738925689
WDR48,0.8892302416534632,0.9852696859785639,0.050985775887702804,0.021409424764376687,normal,0.0985269685978564
PAFAH1B1,0.7084971694455533,1.004885434938111,0.14966188048586807,-0.007031031883750547,normal,0.10048854349381112
OCRL,0.9547467211330497,0.9970092695876585,0.020111824440655138,0.004321176897815049,normal,0.09970092695876584
PHGDH,0.5718217014079763,1.0072748819686348,0.2427393666015183,-0.010457443758423723,normal,0.10072748819686347
CCDC22,0.7640382085111828,1.0372650850005,0.11688492240513969,-0.052784638551729476,normal,0.10372650850005001
LONP1,0.7490162944569537,1.0360770299905282,0.12550873434890966,-0.05113126813457374,normal,0.10360770299905282
GOT1,0.9603957222451998,1.0011596428896135,0.01754978302717413,-0.0016720417476532047,normal,0.10011596428896134
PSMD2,0.6985533427295443,1.0192467617287955,0.15580042481314474,-0.027503373215737502,normal,0.10192467617287955
GDI2,0.9925880228089928,0.9997797897744863,0.003230969577287054,0.00031773118541370395,normal,0.09997797897744863
PACS1,0.6841716982250543,1.0120644469756297,0.16483489501343432,-0.017301161941056423,normal,0.10120644469756297
VWA5A,0.9232525057144556,0.9949653687054624,0.034679504996794557,0.007281783569154059,normal,0.09949653687054624
DBN1,0.8558904570394528,0.9884796279801611,0.06758181586909763,0.01671686177542293,normal,0.09884796279801611
PSMB6,0.9190036992400406,0.9960642513004856,0.036682740456866515,0.005689288293943636,normal,0.09960642513004855
ENSG00000258947,0.7423442852203478,1.0179143077468782,0.12939463044402855,-0.025616114466431715,normal,0.10179143077468782
TCEB2,0.7532936256842914,1.017127457976065,0.12303570752009114,-0.024500477099212315,normal,0.1017127457976065
DNM1L,0.8768649049712263,0.9919648103027658,0.057067311474211124,0.011639152604012616,normal,0.09919648103027659
CPLX1,0.8158122611103009,0.9652510941187371,0.08840977181552827,0.051023810414576085,normal,0.09652510941187371
SLC3A2,0.8608874734924857,0.9899270672133761,0.06505361142092697,0.014605856205735098,normal,0.09899270672133761
ETFA,0.9019817633310037,0.9958729604373954,0.04480224312854471,0.0059663797391656705,normal,0.09958729604373953
CTSB,0.8631934300645823,0.9902665031266289,0.06389187381351091,0.014111255555696919,normal,0.09902665031266289
GLOD4,0.8318314813558862,0.981981688566682,0.07996464742332916,0.026231972649176125,normal,0.0981981688566682
NDUFV2,0.8743202798329902,0.9895126194947491,0.058329448047136814,0.015209988457021381,normal,0.09895126194947491
CFL2,0.9166942981342816,1.0068643395770858,0.037775469966070056,-0.009869314125447828,normal,0.10068643395770857
NUDC,0.8370693198052865,1.001930736981322,0.07723857550453656,-0.0027827791245549466,normal,0.1001930736981322
CANX,0.8795564228489154,0.9937371817754836,0.05573629566534871,0.009063748818817356,normal,0.09937371817754836
DSTN,0.9329218860046433,0.998137186085965,0.030154718415728917,0.0026899786392905753,normal,0.0998137186085965
PURB,0.8462907623056937,0.9868175524646805,0.07248039964435983,0.01914471789085392,normal,0.09868175524646805
PFDN5,0.8552576062963134,0.987504768103502,0.06790305469586423,0.0181403807328726,normal,0.0987504768103502
MTCH2,0.8862587940239487,0.9924055305050654,0.05243944244117455,0.010998319743678014,normal,0.09924055305050654
HSPA9,0.5839393930727286,1.0048333036733672,0.2336322258670014,-0.006956186070062079,normal,0.10048333036733673
ATP5J,0.8557797405347389,0.9908428485456782,0.06763799908381743,0.013271836267047104,normal,0.09908428485456781
RPN1,0.853127073925587,0.9914036273560496,0.06898627552138466,0.012455557524542613,normal,0.09914036273560496
KCNH1,0.8773298598858741,0.9927515063424726,0.056837089194975814,0.010495450075753981,normal,0.09927515063424726
HDGF,0.8587854454484696,0.9927610454498901,0.06611532452337536,0.010481587637107145,normal,0.099276104544989
ATP4A,0.8201347306829944,0.9778992402457151,0.08611479641420888,0.03224227294767,normal,0.09778992402457151
MT-CO2,0.8523148204643021,1.0116959612820489,0.06939995976823676,-0.016775790966831135,normal,0.10116959612820489
EIF3I,0.9336831623317917,0.9984033145027486,0.029800473015278793,0.002305371215305023,normal,0.09984033145027485
RGS7,0.7626810715823366,1.0270535036898918,0.11765703191120855,-0.038511339881495,normal,0.10270535036898917
CTNNB1,0.9914057270773926,1.000119489909688,0.0037485766242056043,-0.0001723772016799711,normal,0.1000119489909688
AP3B2,0.9041141019587251,1.0016530068903156,0.04377675677685627,-0.0023828159797226606,normal,0.10016530068903155
MAPT,0.8638674004929193,0.9831684534044718,0.06355291452768587,0.024489469704741022,normal,0.09831684534044718
OTUB1,0.7273196792197673,1.0088468551181253,0.13827466148544887,-0.012707187199046979,normal,0.10088468551181254
NDUFS3,0.8852233317743597,1.005526881014052,0.0529471479222303,-0.007951650104020328,normal,0.1005526881014052
SNX12,0.27666022357027037,1.0029406292795233,0.5580532764416408,-0.004236205771463726,normal,0.10029406292795233
DDX1,0.8206669266042912,0.9825907464203679,0.08583306856613006,0.025337442360926523,normal,0.09825907464203679
HSPA4,0.8362327917770986,0.9909874544333686,0.07767280616061564,0.013061301392178246,normal,0.09909874544333686
SLC4A10,0.8011936659162642,1.0157914846387963,0.09626249281391848,-0.022604285032230817,normal,0.10157914846387964
PTGES,0.8409967572398671,0.9830199715917064,0.07520567877467638,0.024707367412430417,normal,0.09830199715917064
EEF1G,0.8341994018029646,0.9869791149528837,0.07873012591881931,0.018908538141548775,normal,0.09869791149528837
PPP1R9B,0.9303534840700419,0.9980615441682088,0.031352011646669835,0.0027993146668398613,normal,0.09980615441682088
GNAZ,0.7819502352066079,1.0281897287681456,0.10682088538373417,-0.040106505287558755,normal,0.10281897287681456
RPL10A,0.8933804084383732,1.0033885106687457,0.048963575706132544,-0.004880323685125325,normal,0.10033885106687457
PPA2,0.8191225665150603,0.9728882545296982,0.0866511092548203,0.03965398761376995,normal,0.09728882545296982
SAMM50,0.8100338392270122,0.9830752191042623,0.09149683805642214,0.024626287602272656,normal,0.09830752191042623
U2AF2,0.9912413897057152,1.000683657873811,0.0038205721026236083,-0.0009859728285575202,normal,0.1000683657873811
HNRNPLL,0.8000764498410636,0.9697831103552841,0.09686851281080662,0.044265966765468366,normal,0.09697831103552841
DYNC1H1,0.880583752107684,0.9979058321941995,0.05522933208915998,0.003024413429301021,normal,0.09979058321941994
SRCIN1,0.9151468991618869,0.9992034057325531,0.03850918749120166,0.001149700582513555,normal,0.0999203405732553
ARMC6,0.807095660104054,1.0213922695555158,0.09307498796291729,-0.030537045114478276,normal,0.10213922695555158
GNG2,0.8380265289720492,0.9937092612010711,0.07674223291649399,0.009104284124197594,normal,0.0993709261201071
DDX6,0.7903301564358267,1.0070780830647916,0.10219144647554815,-0.010175545989305047,normal,0.10070780830647916
SYNE1,0.7849986948558386,1.0230743213908275,0.10513106531510233,-0.03291095369249402,normal,0.10230743213908275
C1QBP,0.7991958955652256,0.9582791348060775,0.09734675518491584,0.061482138567779135,normal,0.09582791348060775
HGS,0.8059757953698211,0.9668115123485937,0.09367800049660419,0.04869344272993653,normal,0.09668115123485937
NPEPPS,0.7975813576514346,0.9897653488245037,0.09822500560378589,0.01484155980926014,normal,0.09897653488245037
UBL4A,0.9907461267029283,1.0004629093576254,0.004037616853811287,-0.0006676825083068372,normal,0.10004629093576253
RABGGTA,0.8206026315788849,0.9933913112505186,0.08586709463408804,0.009565966665269595,normal,0.09933913112505185
SLC25A4,0.7945304346460775,0.9893706040768225,0.09988946240160411,0.01541705973549167,normal,0.09893706040768226
RMND1,0.8154101101462347,1.0149066691703659,0.08862390809909321,-0.021347063256759065,normal,0.10149066691703659
PYGM,0.9094792229643939,1.0053604170587012,0.04120721793637713,-0.0077127936314071955,normal,0.10053604170587012
ATP1A3,,1.0,,-0.0,normal,0.1
PHYHIP,0.7907771861905373,0.9941953724931886,0.1019458685117295,0.008398706650761614,normal,0.09941953724931886
CDH2,0.9437438458684828,0.9956497997092688,0.025145867377667268,0.006289703060977137,normal,0.09956497997092688
WASF3,0.793470199665709,0.9645198711259552,0.1004693793864762,0.052117133772589294,normal,0.09645198711259552
KIF5C,0.7905503108872404,0.9915047831221836,0.10207048620561025,0.012308362705544133,normal,0.09915047831221836
MBP,0.8475220889897945,1.0382471432770328,0.07184897394922884,-0.05414990221228381,normal,0.10382471432770328
RPL13,0.788790497432857,0.9776975213397316,0.10303832998537017,0.03253989960779191,normal,0.09776975213397317
GAD1,0.8715865724623872,1.0024136153740166,0.05968946905268677,-0.003477915441976941,normal,0.10024136153740167
GRIA2,0.9419371727965428,0.9992431249691226,0.025978063680292755,0.001092353293252641,normal,0.09992431249691226
SPR,0.936028220627298,0.9992484012810925,0.028711057375192386,0.0010847354384724932,normal,0.09992484012810925
AP2M1,0.9673844728094235,0.9991147806683193,0.014400887618748638,0.001277667131206857,normal,0.09991147806683193
TNKS1BP1,0.762647181730506,0.9927331049569171,0.11767633028270723,0.010522191746312363,normal,0.09927331049569171
KALRN,0.8055666874370307,1.014220567352076,0.09389850144327609,-0.020371436188433432,normal,0.10142205673520761
TRIM2,0.7769840573373981,0.9893217183058872,0.10958789224339462,0.015488346472206586,normal,0.09893217183058872
TMEM65,0.8055958579113949,1.021368129726141,0.09388277543712134,-0.030502947711629903,normal,0.1021368129726141
NCKIPSD,0.942389499606284,1.0023935674561433,0.025769561572735977,-0.0034490617627356552,normal,0.10023935674561432
CCAR2,0.98865064404119,1.0007916316567251,0.004957146389622354,-0.0011416312492457269,normal,0.10007916316567252
PPP1CA,0.8146967360151186,1.01945637366543,0.08900402363468993,-0.027800038382243947,normal,0.10194563736654301
HADHA,0.8219740787460132,1.0114766771657397,0.08514187787974598,-0.016463054325012553,normal,0.10114766771657398
LASP1,0.7769121471056819,0.9702248195980979,0.10962808825746519,0.04360900888885867,normal,0.0970224819598098
GRIPAP1,0.7685011394528497,0.9785133440987066,0.11435548423747204,0.031336569703386045,normal,0.09785133440987066
LSAMP,0.770396738120152,0.978347431422116,0.11328556469377322,0.03158120784965143,normal,0.0978347431422116
CAMK2A,0.7596810263691095,0.9889463289243994,0.11936872030638847,0.016035868236340987,normal,0.09889463289243994
KHDRBS2,0.8219013838250461,1.0210101166897885,0.085180288335742,-0.02999716124595829,normal,0.10210101166897885
SNAP25,0.8450211021015436,1.0084290810361694,0.0731324455925249,-0.012109628288969786,normal,0.10084290810361693
PRPSAP1,0.8218979201762382,1.0199136725380877,0.0851821185391748,-0.02844704487140281,normal,0.10199136725380878
PSMC4,0.7654602102336177,0.9814588064134855,0.11607737965559708,0.02700037842378227,normal,0.09814588064134855
SORT1,0.7567486614911463,0.9822565556705969,0.12104833853461804,0.025828203491872183,normal,0.09822565556705969
RAB21,0.8763121825184342,0.9944996525101744,0.057341150689812964,0.007957227922798411,normal,0.09944996525101743
CSRP1,0.7641598931245018,0.9921664329085316,0.11681575996323883,0.011345946259456738,normal,0.09921664329085315
VDAC2,0.6985542388430659,0.9929602762393693,0.15579986769476284,0.010192091553443139,normal,0.09929602762393694
ALDH5A1,0.7743371946993807,0.968546514962385,0.11106987922964777,0.04610675819707627,normal,0.0968546514962385
YKT6,0.840445490790102,1.0130896825371856,0.07549044857399578,-0.018761892623431763,normal,0.10130896825371856
RAB2A,0.8968961246990474,1.004011697202021,0.047257852476857015,-0.005776077453071307,normal,0.1004011697202021
PIP4K2C,0.8958373391994405,0.992690780953044,0.04777083978112902,0.010583700657271839,normal,0.0992690780953044
CAMK2G,0.17269702215529917,0.8603344546419419,0.7627151509830418,0.21703047896538954,normal,0.0860334454641942
ADAM23,0.8350270303679305,0.9895868986789299,0.07829946589408393,0.01510169454888268,normal,0.098958689867893
RGSL1,0.8502822741948335,0.9917748842224011,0.07043687455112593,0.011915403985049245,normal,0.09917748842224011
CADPS2,0.7564685007076669,0.9788195496233115,0.12120915125435246,0.030885178734725523,normal,0.09788195496233115
PHB2,0.9491851536640561,0.996621427858964,0.022649063261484543,0.0048825018677933416,normal,0.0996621427858964
VAMP1,0.6026207623151993,0.993303991805509,0.21995590949706503,0.009692785639649698,normal,0.0993303991805509
DENR,0.7305681143507771,0.9836708186395923,0.1363392864954378,0.023752490471627807,normal,0.09836708186395923
SRR,0.7770781969346983,0.9534735182022517,0.10953527619461832,0.06873522524166008,normal,0.09534735182022516
GLTP,0.8871996353436836,1.013477195531851,0.051978645362343756,-0.0193136267789117,normal,0.10134771955318508
ACTR3,0.7537171880335363,0.9787950608275193,0.12279158081019849,0.03092127354527708,normal,0.09787950608275194
DMXL2,0.791745348056313,0.9867715602284006,0.10141447966985985,0.019211958605535248,normal,0.09867715602284007
CLTB,0.7070420784779121,0.9867374777702719,0.15055473909282338,0.01926178922944605,normal,0.09867374777702718
RAB4B,0.7852245656636414,0.9930080983557351,0.10500612200468938,0.010122611363303526,normal,0.09930080983557352
CD47,0.6975013178411859,0.9932336043472426,0.15645496750868115,0.009795021446533833,normal,0.09932336043472426
PSMB4,0.7652722487063381,0.9850450470355228,0.11618403533411377,0.021738393009997484,normal,0.09850450470355228
NDUFB5,0.7845016945495389,0.9855212296097328,0.10540611398562422,0.021041145462544358,normal,0.09855212296097328
GNB3,0.8783012904101921,1.0073905589143641,0.056356479177036255,-0.010623115490062845,normal,0.10073905589143642
CSPG5,0.8654119121129082,1.0153884318626882,0.06277713117415742,-0.02203172890934312,normal,0.10153884318626882
PHB,0.5945520177036931,0.9900447897989753,0.22581014270484148,0.014434300443421436,normal,0.09900447897989753
GLRX5,0.6975431386313403,0.983900445226943,0.15642892885691764,0.023415749285765855,normal,0.0983900445226943
PSMD4,0.9396209316144413,1.0024298240254474,0.027047317156888556,-0.003501243089991441,normal,0.10024298240254474
NCDN,0.8348293230240528,0.9944905091688115,0.07840230493015386,0.007970491993677725,normal,0.09944905091688115
EEF1A1,0.7561397840965849,0.9669932179150025,0.12139791104627533,0.048422323607898235,normal,0.09669932179150025
SYNPO,0.7439227212061236,0.9716146969998679,0.12847217668112143,0.04154378201479865,normal,0.09716146969998679
ACLY,0.7070026271009151,0.9900485703670127,0.1505789724360411,0.014428791403424599,normal,0.09900485703670127
MECP2,0.8908493660332977,1.0111699294150045,0.05019572472980878,-0.01602546581029866,normal,0.10111699294150045
UBQLN2,0.8556417705416508,0.9765644109256685,0.0677080222854757,0.03421289229249793,normal,0.09765644109256685
HNRNPL,0.6952540568221462,0.9938344997961891,0.15785646833890976,0.008922470667921123,normal,0.09938344997961891
NEBL,0.7532326480461798,0.962663383433083,0.12307086422758116,0.05489667890419551,normal,0.0962663383433083
PPP6C,0.735158076632745,0.9780534071304934,0.13361926713635408,0.03201484842295268,normal,0.09780534071304933
RAB1A,0.6553341374868361,0.9858405678833518,0.18353720830511033,0.02057374495967182,normal,0.09858405678833518
SYT12,0.5766206178495259,0.9889193724050068,0.23910983288400453,0.016075193491663965,normal,0.09889193724050069
GSK3B,0.9416325804713574,0.9984367548712134,0.026118523322927842,0.0022570506166810214,normal,0.09984367548712134
KHSRP,0.4990800874433232,0.9951595305238892,0.30182975749513286,0.007000277324423838,normal,0.09951595305238892
VDAC1,0.5399247827050393,0.9924804265064533,0.2676667378278329,0.010889444884188682,normal,0.09924804265064532
DECR1,0.9354232620225162,1.0038083160428144,0.02899183429666073,-0.00548380325631504,normal,0.10038083160428143
IMPACT,0.8469846942643351,1.017770438074778,0.07212443767000222,-0.025412192849153047,normal,0.1017770438074778
UBE2L3,0.8959259783108826,1.0086182713879506,0.04772787040382868,-0.012380265448549801,normal,0.10086182713879506
CALM3,0.8761173783706717,1.0098610581065945,0.057437705060569735,-0.0141568132053061,normal,0.10098610581065945
ATP2B4,0.7662237090838557,0.9879240104240442,0.11564441387084333,0.017528018665019407,normal,0.09879240104240442
ATP6V0D1,0.7331679524984501,0.9745706412109573,0.13479652673936737,0.03716133266631984,normal,0.09745706412109573
MGLL,0.9484915326520413,1.0021166965482173,0.022966541779966817,-0.00305052023811065,normal,0.10021166965482173
SLC25A1,0.7695632623096033,0.9772155649410581,0.11375567298303366,0.03325125207175333,normal,0.09772155649410581
AP3S2,0.817978167063751,1.0435018338874464,0.08725828807718335,-0.06143313594384254,normal,0.10435018338874465
PURA,0.6975841102508119,0.978778174010545,0.15640342043355263,0.030946164084923088,normal,0.0978778174010545
HAGH,0.7672201238394462,0.957933068102578,0.115080014338688,0.062003238184643955,normal,0.0957933068102578
AUH,0.817675893614266,0.9965614280030185,0.08741880575116785,0.004969359422681708,normal,0.09965614280030186
MOBP,0.8616741804419991,1.0860810955981106,0.06465692023716231,-0.1191318304435466,normal,0.10860810955981107
RIMS1,0.6615959937384996,0.9829820687372569,0.17940713329609406,0.02476299528975189,normal,0.09829820687372569
RRBP1,0.8525966706981335,1.0190942298198322,0.06925636756063451,-0.027287455437542626,normal,0.10190942298198322
NHP2L1,0.6760150214036131,0.9812698600311787,0.17004365370301058,0.027278146832885715,normal,0.09812698600311787
COX4I1,0.9210927464170988,0.9973085067887558,0.03569663774104433,0.0038882388430815555,normal,0.09973085067887558
KIF2A,0.6131991433556722,0.9838150128423219,0.21239846053025932,0.023541024388114826,normal,0.09838150128423219
DLG4,0.6938357011573655,0.9798592505028918,0.15874335739575177,0.02935356319494165,normal,0.09798592505028918
BTF3L4,0.9759624979411248,0.9991570102224467,0.010566870089603405,0.001216690072324826,normal,0.09991570102224467
CDH13,0.5620477780948611,0.988188197340509,0.2502267647138755,0.017142270168527516,normal,0.0988188197340509
SFXN3,0.9872818565702636,0.9992740641849317,0.00555884400877278,0.0010476843222149267,normal,0.09992740641849317
NDUFB1,0.8781906643300124,1.0128454149097716,0.0564111840062961,-0.01841400023845702,normal,0.10128454149097717
RAB14,0.591608584981387,0.9827368637421617,0.22796553247265774,0.025122920634535178,normal,0.09827368637421617
SCAMP4,0.9223545035187397,0.9917679821061817,0.03510212739382889,0.011925444250889244,normal,0.09917679821061817
IPO5,0.17865753435639514,0.9911712596841233,0.7479786639820567,0.012793739644852265,normal,0.09911712596841234
TRAPPC10,0.73434832558557,0.9599137129953773,0.13409789104240374,0.05902336762495797,normal,0.09599137129953773
CCT7,0.6807758691018151,0.9754028702685122,0.16699584672731596,0.035929877161873715,normal,0.09754028702685122
DNM3,0.49828361343263505,0.9845028686775591,0.3025233948132917,0.022532684981093266,normal,0.0984502868677559
IGSF8,0.6334686416597687,0.9872743260176955,0.19827487895133758,0.018477084374210362,normal,0.09872743260176955
CLASP1,0.7247704174063478,0.9674256511375474,0.1397995413513539,0.047777303766482995,normal,0.09674256511375474
PIP4K2B,0.8746135608758516,0.9920443700634454,0.058183793206695485,0.011523447018187652,normal,0.09920443700634454
AGPAT3,0.8888083557989132,0.9957880610065215,0.051191871191061375,0.006089376561066025,normal,0.09957880610065215
ZFP62,0.8740928686540939,1.0185031401514106,0.05844242297043821,-0.02645042828994142,normal,0.10185031401514107
MAP1B,0.6410794162630904,0.9799243518739787,0.1930881671918697,0.029257714423533566,normal,0.09799243518739788
ATP6V1D,0.029956610530583624,0.9893842121565899,1.5235073268583512,0.015397216641202638,normal,0.09893842121565899
GGT7,0.6773599075540485,0.9707561382112762,0.16918051250882624,0.04281917038536787,normal,0.09707561382112762
NBEA,0.41249414995749745,0.9855427899895426,0.38458220628785855,0.02100958377533048,normal,0.09855427899895426
