Protein IDs,pvalue,FoldChange,log(pvalue),log2FC,sig,size
F6SLR4,0.47382102015054706,0.9727563072563687,0.32438567655353523,0.03984966536593685,normal,0.09727563072563687
Q9R1P4,0.6864472888584189,0.9859954279938574,0.16339280589529062,0.02034713796559687,normal,0.09859954279938574
F6VQ81,0.7099553092745892,0.9334339826837871,0.14876898867009156,0.09938010374029782,normal,0.0933433982683787
A0A2R8VHK1,0.6740528957900404,0.9469518150905081,0.17130602119711638,0.07863707774552559,normal,0.0946951815090508
P97351,0.5773815992063275,0.9622801607183407,0.23853706093069346,0.05547110979501176,normal,0.09622801607183407
Q91YR1,0.48404687864655926,0.9709820309004625,0.3151125760588439,0.04248349766788553,normal,0.09709820309004626
P99027,0.40845022858939894,0.9717991813786719,0.3888608565511364,0.04126987772484515,normal,0.0971799181378672
A0A087WP83,0.8837738376113984,1.0257704817525228,0.053658859018553426,-0.036707961081812346,normal,0.10257704817525229
Q9CQB4,0.26400043906029774,0.9746479223673934,0.5783953508524948,0.0370469348832428,normal,0.09746479223673934
Q8VD37,0.69046411770972,0.9562264825832284,0.16085888607243698,0.06457573337407314,normal,0.09562264825832284
P11499,0.47880224596377885,0.9694453179811028,0.31984382107392273,0.044768570152350834,normal,0.09694453179811027
P16054,0.5172174081304967,0.968243682601406,0.28632686637519983,0.04655791160493112,normal,0.0968243682601406
F8VPK5,0.10057962147934069,0.9778344779855902,0.997490003132898,0.0323378198932302,normal,0.09778344779855902
D3Z0V2,0.4536661535967429,0.9781580857065877,0.34326362067774446,0.03186044869335729,normal,0.09781580857065877
Q8BTY5,0.6166911299575437,0.9833177627866717,0.20993229810879593,0.02427039071613852,normal,0.09833177627866717
Q8BLF1,0.45030919248614854,0.9675850859529939,0.346489187380259,0.047539562638021865,normal,0.09675850859529939
Q9CQZ5,0.8546714317070279,0.9905382352502703,0.06820081254881936,0.013715429978251965,normal,0.09905382352502703
Q68FL6,0.6380086179676121,0.9661973087851006,0.19517345496143745,0.04961026054812866,normal,0.09661973087851006
E9PZQ9,0.47205629555310247,0.9650384829123921,0.3260062060477469,0.05134162090054834,normal,0.09650384829123922
D3YZ62,0.6172662299352437,0.9844793804968678,0.20952748223255946,0.022567105079922167,normal,0.09844793804968678
E9Q6Z0,0.9943898234084031,1.0007015931787526,0.002443328916080135,-0.0010118300946518287,normal,0.10007015931787526
Q03137,0.5289043352188266,0.9624734171064959,0.27662287322700135,0.055181399946477576,normal,0.0962473417106496
J3QNM7,0.3353960589789792,0.9732023059109192,0.47444204481203833,0.03918835627737181,normal,0.09732023059109192
Q501J6,0.374004899186523,0.9759695689720854,0.4271227088269607,0.03509193006795493,normal,0.09759695689720854
P50518,0.5325030519150423,0.9610954876729887,0.2736778988261938,0.057248320757588296,normal,0.09610954876729887
O55125,0.3370020716415214,0.9803275396328365,0.47236742939656684,0.02866424274678222,normal,0.09803275396328365
Q7TSJ2,0.6086326051887846,0.9560090990096805,0.2156447856711268,0.06490374547456768,normal,0.09560090990096805
Q8BLQ9,0.4153254207112228,0.9657269262334802,0.38161148633115294,0.05031279181271191,normal,0.09657269262334803
Q8K183,0.5777176283069319,0.9559202244623292,0.23828438032145727,0.06503787058813042,normal,0.09559202244623291
D3YX34,0.5297866978901282,0.961377268934182,0.27589895035256745,0.05682540248251469,normal,0.0961377268934182
A0A494B9U7,0.6221395453832086,0.9837258360342004,0.20611219249132845,0.023671801788747424,normal,0.09837258360342004
Q64520,0.5519723865538707,0.956201091529617,0.2580826481172604,0.06461404232509035,normal,0.0956201091529617
P35436,0.7933803453034083,0.9870953675311189,0.10051856266197438,0.0187386184958692,normal,0.09870953675311189
P62812,0.5864757965107578,0.9657987157397991,0.2317499062402133,0.050205549783353134,normal,0.09657987157397992
F7B6X4,0.5515435079062921,0.9683596566816476,0.2584202230273501,0.046385119141712394,normal,0.09683596566816476
Q3V3R1,0.6417722133601209,0.9425878914047742,0.19261909036549113,0.08530094644571204,normal,0.09425878914047742
A0A494B9D8,0.6496342571874484,0.9412011775336774,0.1873310814959542,0.08742496937303315,normal,0.09412011775336773
P62746,0.5271001751235219,0.9574251443437009,0.2781068394952179,0.06276839960509994,normal,0.09574251443437008
A0A1Y7VL44,0.8843255097549787,0.9903346267353917,0.05338784689934371,0.01401201135040332,normal,0.09903346267353917
A0A0G2JGE8,0.3772552706049196,0.9640596045644454,0.4233646840145512,0.052805748690205066,normal,0.09640596045644453
A0A494,0.83801446758765,0.9880638640918817,0.07674848359019414,0.017323800616944926,normal,0.09880638640918818
Q99J08,0.5255144282278568,0.9592457434062985,0.27941535572760995,0.060027636915170074,normal,0.09592457434062986
E9QAN4,0.47605155473641636,0.9610790633623452,0.3223460121426971,0.05727297540875226,normal,0.09610790633623452
Q8R164,0.9173518074499584,0.9922680048750345,0.03746407901579635,0.011198259473030282,normal,0.09922680048750346
P68404,0.4573251156870247,0.9681472375831673,0.33977494708911254,0.04670162303034226,normal,0.09681472375831673
P97447,0.54584544727693,0.9535326073279932,0.26293030765496456,0.06864582061147696,normal,0.09535326073279932
F7C386,0.6029119472631725,0.9464707983683376,0.2197461100987201,0.07937009999809244,normal,0.09464707983683376
Q9ERT9,0.11121800034096697,0.975326525006529,0.9538249176451175,0.03604280203108575,normal,0.0975326525006529
A0A0U1RQ95,0.5927804961691695,0.9488541605649341,0.22710609407301297,0.07574173366663511,normal,0.09488541605649341
Q9D7P6,0.499340417301265,0.9576080730832475,0.30160328012852494,0.06249277996176316,normal,0.09576080730832474
P08226,0.6813809758905494,0.9255078698394228,0.166609996070599,0.11168283711994559,normal,0.09255078698394228
P85094,0.8611124743339686,0.98857999319993,0.06494011940304503,0.016570385257050436,normal,0.09885799931999299
P52760,0.2456733679097822,0.9661701975758048,0.6096419204296167,0.049650742710116304,normal,0.09661701975758048
D3Z5P0,0.4481230674141842,0.9585979834053586,0.3486026999324269,0.0610021899129077,normal,0.09585979834053586
P43023,0.6206137490562548,0.9468538945952457,0.2071786072998387,0.07878626877638982,normal,0.09468538945952457
Q9DBP5,0.5401434670308456,0.9529655913861178,0.2674908722798966,0.0695039710278998,normal,0.09529655913861178
Q4ACU6,0.5796140278658626,0.9760610148944147,0.23686111224328169,0.03495675946167365,normal,0.09760610148944146
P10649,0.16999957803634738,0.9749610091524978,0.7695521566023927,0.03658357143756061,normal,0.09749610091524978
E9Q919,0.9912828391387886,0.9988112649674705,0.003802412163085414,0.0017160022745635651,normal,0.09988112649674705
Q91Z61,0.569870378373657,0.9479618075917335,0.24422391688685713,0.07709915929542277,normal,0.09479618075917336
Q9CQM8,0.6090851311401433,0.9702692584228556,0.2153220022759658,0.04354293121014971,normal,0.09702692584228556
Q61425,0.5771084665015125,0.9695958707920249,0.23874255430350796,0.04454454005396685,normal,0.09695958707920249
Q8BUN9,0.9187888099275112,0.9916225492652858,0.03678430278516119,0.012137016541267974,normal,0.09916225492652858
P60202,0.7786525636836574,0.9719992746207409,0.10865628216521539,0.04097285770388885,normal,0.09719992746207409
D3Z0P6,0.39375483713430226,0.9601387326067091,0.4047740980205469,0.05868521573790823,normal,0.09601387326067091
Q9CXY6,0.5134460081626755,0.9543996573753601,0.2895052182591865,0.06733456977433613,normal,0.09543996573753602
D3Z6P1,0.6392929346454118,0.9713681997585507,0.19430009528687114,0.04190983809294768,normal,0.09713681997585508
Q61644,0.5811464769095597,0.94529006721423,0.23571439068029967,0.08117099907877388,normal,0.094529006721423
F8SLP9,0.6087299785061674,0.9477194351331308,0.21557530974820857,0.07746807104925424,normal,0.09477194351331308
Q8BKX6,0.9276856193341432,0.9903208613152862,0.03259917563518304,0.014032064614024557,normal,0.09903208613152861
E0CX61,0.664379690640944,0.9262848971909651,0.1775836519241052,0.11047210383222948,normal,0.09262848971909651
P54728,0.4024423211953059,0.958111403493635,0.39529635475348673,0.06173468117686051,normal,0.0958111403493635
D3Z7G3,0.8942151865486053,1.033962243203146,0.048557958737442765,-0.048183504281351215,normal,0.10339622432031459
Q6ZWQ9,0.31014937985895696,0.9636710688876676,0.5084290828662636,0.05338730140335678,normal,0.09636710688876676
Q3TET1,0.7105165725045963,0.9285261975695063,0.14842578787956665,0.10698547975043915,normal,0.09285261975695062
Q9DD18,0.6363160527213251,0.9383859650734668,0.19632712042187436,0.09174665896161432,normal,0.09383859650734669
Q9CQD4,0.3062188991075967,0.9624014875551824,0.513968009180362,0.055289222441093064,normal,0.09624014875551824
Q8R191,0.5687717368455204,0.9452212635824738,0.24506199251211033,0.08127601051854327,normal,0.09452212635824739
A2AI78,0.4495538083589413,0.9559817595304498,0.3472183188923062,0.06494500354955586,normal,0.09559817595304498
A0A0U1RPN1,0.4861567080160353,0.9768939575341294,0.3132237174524771,0.03372612966683373,normal,0.09768939575341294
F6SFF5,0.5050033497979344,0.9491903281950983,0.2967057411012725,0.07523069466740355,normal,0.09491903281950984
Q810U3,0.17264030664865815,0.9631885244289405,0.7628578012541798,0.05410989117023145,normal,0.09631885244289405
P51881,0.48081366779903667,0.9505083198222899,0.3180231954035424,0.07322884001371656,normal,0.095050831982229
B1ATI9,0.5535862429362639,0.9436719033654994,0.25681471098465153,0.08364274553774942,normal,0.09436719033654994
B2RUJ5,0.945765323051232,1.0114418139452939,0.02421661364855521,-0.0164133271654926,normal,0.10114418139452938
P55264,0.46551999545931144,0.9513643105483427,0.33206166005076004,0.07193018978952197,normal,0.09513643105483427
Q6PHN9,0.9350872619717296,0.991703203609781,0.029147859047843342,0.01201967865794258,normal,0.0991703203609781
E9Q3E8,0.48756508152550104,0.949751730225445,0.3119674052764181,0.07437765974184443,normal,0.0949751730225445
P14211,0.48985566873014785,0.9483139506382149,0.3099318618235704,0.07656333529358422,normal,0.09483139506382149
A2AJA9,0.5541947628359338,0.9434602934692364,0.25633758263570994,0.08396629314054405,normal,0.09434602934692364
Q8R5J9,0.12825937145126692,0.9698209174600916,0.8919108927200057,0.04420972423158944,normal,0.09698209174600916
Q06890,0.39313553744258223,0.9566543650294806,0.4054576964047164,0.0639303153446569,normal,0.09566543650294806
O70172,0.46852818571811095,0.9738409506982388,0.3292642777033265,0.03824192666162374,normal,0.09738409506982389
Q62095,0.34633853238827883,0.9638603680241988,0.4604991877093768,0.05310393281992793,normal,0.09638603680241989
P62242,0.24619301989885495,0.969236808705229,0.6087242644119472,0.045078899829714206,normal,0.0969236808705229
Q641P0,0.1441481383445574,0.9637522558264481,0.8411909620992682,0.0532657629820552,normal,0.0963752255826448
Q3UVX5,0.5533595141388739,0.9735547477647408,0.2569926186487673,0.03866598383310066,normal,0.09735547477647408
Q8VEM8,0.41865843075337095,0.950685730276252,0.37814015874255996,0.07295958903130087,normal,0.0950685730276252
D3YXK2,0.9748819142447026,1.0047085987284956,0.011047986453014086,-0.0067771291361842624,normal,0.10047085987284957
Q3TYX3,0.14729403297876206,0.9608831357004339,0.8318148464831482,0.057567116331325344,normal,0.0960883135700434
O08599,0.27985513670409745,0.9631631350408763,0.5530667172661984,0.054147920721142995,normal,0.09631631350408762
Q3TQZ7,0.36565232623323785,0.9531426445598012,0.43693165930510985,0.06923595504479418,normal,0.09531426445598012
Q3UNH4,0.5259610060893676,0.9432094013129706,0.27904645255341115,0.08434999662905329,normal,0.09432094013129706
Q9Z0F7,0.5672238037110192,0.9424578447406369,0.24624555214899088,0.08550000546495506,normal,0.09424578447406369
A0A286YCW7,0.39669276449226554,0.9505435331415819,0.40154572080071754,0.07317539372708062,normal,0.0950543533141582
P51660,0.289360109577377,0.9676552524485184,0.5385613397840329,0.047434946324310966,normal,0.09676552524485184
Q9D7A8,0.6225267929027505,0.9760950985872014,0.20584195224923124,0.03490638195935803,normal,0.09760950985872015
P14152,0.1930722934609324,0.9569444012708379,0.7142800445031651,0.06349298871416655,normal,0.0956944401270838
Q9Z2I0,0.49186310817578804,0.9429514562577338,0.30815575015163327,0.08474459293597825,normal,0.09429514562577337
F7CDH3,0.43633490477991443,0.9478545985890235,0.3601800440680285,0.07726232899498754,normal,0.09478545985890235
Q8JZS0,0.43232086095403477,0.9711942641286732,0.3641938077727605,0.04216819382255105,normal,0.09711942641286732
Q9R1T4,0.45455243040797666,0.9458789114224988,0.3424160158004301,0.0802725889883216,normal,0.09458789114224989
D3Z5R4,0.49972720256561576,0.9423018683832796,0.30126700916739874,0.08573879061746244,normal,0.09423018683832796
E9PUC5,0.10739374110583982,0.9595606825552485,0.9690210285284866,0.05955404964101412,normal,0.09595606825552486
A0A1L1SS82,0.9364878806359618,1.0183275219122316,0.028497838584508113,-0.026201646132347288,normal,0.10183275219122316
P22892,0.975914902787026,0.9961515531572905,0.010588050019026053,0.005562846213048897,normal,0.09961515531572905
P01837,0.8355673841403523,0.975731516431365,0.07801852077923836,0.0354438663600849,normal,0.0975731516431365
Q9D023,0.49752769930786234,0.941858996211872,0.30318273537718643,0.08641700181397978,normal,0.0941858996211872
Q8BH80,0.5495349461090347,0.9353679143990169,0.2600046846422347,0.09639415354909261,normal,0.09353679143990169
P13595,0.525528189288645,0.9382578002710346,0.2794039834908116,0.09194371578037512,normal,0.09382578002710346
P60487,0.09408057130102086,0.9587353498147573,1.026500054021683,0.06079546755062507,normal,0.09587353498147573
Q8BNW9,0.6012245006820983,0.9288420385098057,0.22096332965827006,0.1064948261968567,normal,0.09288420385098058
J3QQ30,0.489248184413529,0.9638231908771915,0.3104707773217728,0.053159580216390785,normal,0.09638231908771915
Q9WTP7,0.7426919381175449,0.9785814164730112,0.1291912903028848,0.031236209027092857,normal,0.09785814164730113
Q922B1,0.33958099192813607,0.9510758727348932,0.46905662741441523,0.07236765721679081,normal,0.09510758727348932
Q9QUJ7,0.5888847996430099,0.9292338280801724,0.22996965559094684,0.10588641952328605,normal,0.09292338280801724
S4R215,0.6621931592965273,0.9753627712629108,0.1790153099855143,0.035989187860506366,normal,0.09753627712629108
Q61301,0.20984739221324838,0.9542572158164113,0.6780964234238197,0.06754990416364397,normal,0.09542572158164113
Q8C3Q5,0.07353605697819889,0.9576845574785698,1.1334996608217929,0.06237755615091054,normal,0.09576845574785699
Q9DC28,0.5313810240650707,0.9657540991821347,0.2745939585651374,0.05027219884000658,normal,0.09657540991821348
Q9R1T2,0.9959253535726005,0.9991948041244121,0.001773211522483172,0.0011621200265938471,normal,0.09991948041244121
Q80UG2,0.4570537527190266,0.94148332666111,0.3400327208569158,0.08699254944385364,normal,0.094148332666111
B9EHX4,0.5179735152153409,0.9448929313812462,0.28569244583370396,0.08177723234366042,normal,0.09448929313812462
Q32PJ2,0.583999518462742,0.971858191861897,0.23358751098530633,0.04118227573006196,normal,0.09718581918618971
P31650,0.21863299196633573,0.96249112301779,0.660284301911479,0.055154859997416976,normal,0.096249112301779
A0A087WNP6,0.6592884084374987,0.9042982894327289,0.18092455992425688,0.14512936018713773,normal,0.0904298289432729
D3Z0L4,0.5176129972586584,0.9366869082124328,0.285994827071106,0.09436119369612897,normal,0.09366869082124328
Q9CX86,0.1518448683851152,0.9538841137731803,0.8185998805299487,0.06811408928560303,normal,0.09538841137731803
E0CXJ3,0.36800100947776415,0.9674471036632135,0.4341509899949028,0.047745312564666235,normal,0.09674471036632135
Q6PHZ2,0.5400559267776681,0.9356557767134924,0.2675612634487873,0.09595022807791644,normal,0.09356557767134924
O70310,0.3447402765463079,0.959196799815832,0.4625079743235004,0.060101249414553214,normal,0.0959196799815832
H6TMF5,0.820331741739541,0.980641401244003,0.08601048362686232,0.028202423505912975,normal,0.0980641401244003
Q0VGU4,0.9018878539521464,0.9853058894095722,0.04484746183468925,0.02135641435357382,normal,0.09853058894095722
P63321,0.20328799990469734,0.9534064094606518,0.6918882570185719,0.06883677064820812,normal,0.09534064094606517
P49442,0.06754727202922922,0.961104997761303,1.1703921857474398,0.05723404528803814,normal,0.0961104997761303
Q61699,0.4752189808973586,0.9363301414063638,0.3231062213636518,0.09491079436121534,normal,0.09363301414063638
Q8C0M9,0.3748511829444727,0.9430178895036032,0.4261411142817976,0.08464295510753633,normal,0.09430178895036032
Q8K3H0,0.3231100977095043,0.9452038364386494,0.49064946937018705,0.08130260988391655,normal,0.09452038364386493
A0A494BAJ6,0.4633452577751458,0.9368105294218874,0.33409527751742396,0.09417080357068233,normal,0.09368105294218873
Q5XJY5,0.14220834560966014,0.9564713067761433,0.84707491594191,0.06420640513737844,normal,0.09564713067761434
Q8QZT1,0.34582504989483875,0.9452953336274553,0.46114355172988397,0.08116296153840143,normal,0.09452953336274553
P47915,0.584117100010878,0.9212068518892661,0.2335000796160509,0.11840295302505574,normal,0.0921206851889266
E9Q1R5,0.24296624962350605,0.9545658047699103,0.6144540499418859,0.0670834389628756,normal,0.09545658047699103
E9Q8N5,0.3365179791757693,0.9645010446887237,0.4729917277305367,0.05214529397283355,normal,0.09645010446887237
V9GXE4,0.7504173791141244,0.9748110702901437,0.12469711657200251,0.036805459991471084,normal,0.09748110702901437
Q8BYI9,0.5082387608136438,0.9368283090046652,0.2939322165671213,0.0941434231434865,normal,0.09368283090046652
A0A0U1RPY2,0.8011223010371042,0.9785715508026567,0.09630117853368982,0.03125075378055225,normal,0.09785715508026567
Q9WTX5,0.14088616028364437,0.9502990553127517,0.851131666987528,0.07354649963069176,normal,0.09502990553127517
Q80Y24,0.37950807189300995,0.9475035809837059,0.4207789825054922,0.0777966990889403,normal,0.0947503580983706
Q9CQ75,0.47092857260446097,0.9359608276216203,0.32704495885011964,0.09547994432936197,normal,0.09359608276216203
Q9WUM4,0.5355673067675353,0.9262285693834748,0.27118594197334706,0.11055983744391085,normal,0.09262285693834747
G3X9K4,0.5601396234105261,0.9228545891333643,0.25170370492474325,0.11582474935947214,normal,0.09228545891333642
A0A1B0GR44,0.3638818896636494,0.942946299722702,0.43903955863433203,0.08475248234302049,normal,0.0942946299722702
A0A0A6YY34,0.5106690612024045,0.9463053317554809,0.29186045300424013,0.07962234098804352,normal,0.09463053317554809
P56375,0.4787734353441975,0.9658849677992531,0.31986995434641996,0.0500767135566108,normal,0.09658849677992531
P05132,0.26848347546086776,0.9457481855102864,0.5710824389663087,0.08047199153004939,normal,0.09457481855102864
A0A1D5RM55,0.9415501046356266,1.019596561324653,0.026156564029922908,-0.027998412870323914,normal,0.1019596561324653
Q9JK48,0.295100687362051,0.9428013874644425,0.5300297789202434,0.08497421316967038,normal,0.09428013874644425
Q9CX34,0.2183722225275018,0.9566747270982834,0.6608026057578422,0.06389960838911442,normal,0.09566747270982834
Q02566,0.39010598902381766,0.9416998939860839,0.40881738221825165,0.08666072766070458,normal,0.09416998939860839
Q8BH95,0.21841949544308373,0.9462575648044387,0.6607086004660008,0.07969516619615358,normal,0.09462575648044387
P61021,0.24967506009217155,0.9488823957152838,0.6026248369249664,0.07569880388140605,normal,0.09488823957152838
D3Z4T6,0.5944707148699049,0.9234686366217141,0.22586953496230647,0.1148651304946741,normal,0.0923468636621714
P47857,0.36170330885847757,0.9413138156610245,0.4416475182983602,0.0872523253638008,normal,0.09413138156610244
P97379,0.3368221591773679,0.9392777188234287,0.4725993444530179,0.0903763083279778,normal,0.09392777188234287
P10639,0.17334628480985156,0.946542016870773,0.7610854617887834,0.07926154650124925,normal,0.0946542016870773
P26638,0.3647127885826258,0.9531229623411208,0.4380490079681231,0.06926574673718182,normal,0.09531229623411208
P17665,0.4789234601511704,0.9437623193260968,0.3197338884436143,0.08350452333482172,normal,0.09437623193260967
Q8R361,0.5212741930450482,0.9659584427139877,0.28293377535220776,0.04996697185126192,normal,0.09659584427139876
Q5SYD0,0.9235361592146812,0.9862624388867449,0.03454609595738617,0.019956504164759366,normal,0.0986262438886745
G3UYU4,0.4653575526834335,0.9603159135864517,0.3322132331594803,0.05841900989748759,normal,0.09603159135864517
Q9Z0P4,0.08752717632008555,0.9488695394026538,1.057857081910506,0.07571835094457313,normal,0.09488695394026539
Q9DB20,0.9403264128592994,0.9891472126855707,0.026721364808264463,0.01574284467508166,normal,0.09891472126855708
P59017,0.11413639026692227,0.9565296910223333,0.9425758667787092,0.0641183438529699,normal,0.09565296910223334
Q5SQX6,0.28028133688454254,0.9423054676607384,0.5524058196778374,0.0857332800162445,normal,0.09423054676607384
Q8C878,0.7867546788830323,0.9717597307312066,0.10416066562854555,0.04132844580128608,normal,0.09717597307312066
P70349,0.5179436249701528,0.9243393921012077,0.28571750800913853,0.11350542787886836,normal,0.09243393921012077
A2BI12,0.4164034540787802,0.933419469923735,0.3804856766611829,0.09940253451752662,normal,0.0933419469923735
Q3UV17,0.9620660516615147,0.9886877787506039,0.016795109991953765,0.0164130958076428,normal,0.09886877787506039
Q9Z1W9,0.8992585787295507,0.98398830123553,0.04611541041561262,0.023286931609245342,normal,0.09839883012355301
P62761,0.06106855667844296,0.951256478227588,1.2141823441926907,0.07209372122519712,normal,0.0951256478227588
D3YYN7,0.25983523816409815,0.945354749238439,0.585301951405997,0.08107228520635823,normal,0.0945354749238439
Q7TSH8,0.9803920765200793,1.005203951528206,0.00860020735214296,-0.007488247679138411,normal,0.1005203951528206
Q9CQ54,0.20249806644404222,0.9509414416150921,0.6935791192971744,0.07257159133320289,normal,0.09509414416150921
O08547,0.11318509779061478,0.9510665215674559,0.9462107495906906,0.0723818421515559,normal,0.09510665215674559
P14115,0.8352671627465097,0.976751758829868,0.07817459188315619,0.03393614662548982,normal,0.0976751758829868
Q61016,0.4166334080508962,0.9290150204946848,0.3802459087751303,0.10622617231817458,normal,0.09290150204946848
Q9CYG7,0.45324333529943694,0.9262570953247912,0.34366857325332206,0.11051540607813981,normal,0.09262570953247912
P21278,0.4999123725443191,0.9203258190122344,0.30110611457521347,0.11978339213386499,normal,0.09203258190122345
F6YP92,0.5061212883076053,0.9282149646385913,0.2957453951549924,0.10746913812925567,normal,0.09282149646385913
Q9Z0H4,0.2690945809336199,0.9380500675391072,0.5700950480345475,0.0922631676022727,normal,0.09380500675391072
Q80VM5,0.12103408373580088,0.9416634077680273,0.9170923132043967,0.08671662604824208,normal,0.09416634077680272
Q9JL56,0.3972422794410615,0.9341541874724782,0.40094453472153285,0.09826740025975646,normal,0.09341541874724782
Q08642,0.3549564804947679,0.9333579786723165,0.4498248904366421,0.09949757865208948,normal,0.09333579786723165
Q99JR1,0.06137736390255097,0.9508861827180607,1.211991768024764,0.07265542830740035,normal,0.09508861827180606
Q9D2M8,0.9709917285974058,0.993332653479744,0.012784469618055305,0.009651157438153072,normal,0.0993332653479744
P60041,0.5450566849257348,0.92602765206036,0.2635583295209763,0.11087282052202656,normal,0.092602765206036
Q9D892,0.801270843444431,0.9737420506125651,0.09622066003142637,0.03838844946775991,normal,0.09737420506125652
D3Z637,0.6467201052701066,0.8853578851434092,0.18928363747233784,0.17566734618596722,normal,0.08853578851434092
P08228,0.12375263268715903,0.9402266476414468,0.9074455532077768,0.08891952531575226,normal,0.09402266476414468
E9PYF1,0.2046203911744131,0.93624752914698,0.6890510894251429,0.09503808873076945,normal,0.09362475291469799
Q99K85,0.4720560915884333,0.9482151921745695,0.32600639369644535,0.07671358697457287,normal,0.09482151921745695
Q78YZ6,0.4088192085802257,0.9265250578693656,0.38846870684493534,0.11009810042109813,normal,0.09265250578693655
E9Q0X0,0.4490506198251061,0.9356691661611405,0.3477046998171908,0.09592958293042778,normal,0.09356691661611405
A0A087WQU5,0.532610740346863,0.94704783000185,0.2735900800556481,0.07849080502903172,normal,0.094704783000185
P70168,0.21543298213943302,0.9366458133285879,0.666687806773304,0.0944244898575175,normal,0.09366458133285879
Q9CQQ7,0.3763513944437278,0.9262700303003869,0.4244064704943439,0.11049525930146037,normal,0.0926270030300387
Q8VE47,0.7046266347100709,0.9620855556723392,0.1520409446220095,0.05576290021027845,normal,0.09620855556723393
O88507,0.2708402398059701,0.9327646937175794,0.5672868103436597,0.10041491308410185,normal,0.09327646937175794
O55135,0.2886093855179738,0.9499887245689997,0.539689549845475,0.07401770471211819,normal,0.09499887245689997
A0A0J9YTY0,0.4153411760424376,0.9257080131656733,0.3815950117228451,0.11137088453999587,normal,0.09257080131656734
Q8BG51,0.06199428563602464,0.9408995838331271,1.2076483400358673,0.08788733328978271,normal,0.09408995838331272
O55131,0.2508455652384009,0.9311095652030765,0.6005935725693212,0.10297715280185724,normal,0.09311095652030765
D3Z7E5,0.5289338732237188,0.9594991037025424,0.276598619626721,0.05964663613163766,normal,0.09594991037025424
P24288,0.15752116770578878,0.9452826799493358,0.8026610774292267,0.08118227351446508,normal,0.09452826799493358
Q9D2N4,0.9835711727171227,0.9958465758968599,0.007194208393412196,0.006004602837442829,normal,0.09958465758968599
Q14BB9,0.14243036492086528,0.937625199310972,0.8463974130041881,0.09291675120182055,normal,0.0937625199310972
P12961,0.3940792059244641,0.9205876410173589,0.4044164806140131,0.11937302052310012,normal,0.09205876410173588
A0A1L1SQA8,0.35036192666146326,0.9270943263784742,0.455483094111324,0.10921196285928253,normal,0.09270943263784742
Q3TFP0,0.2620518937318986,0.9288195910128498,0.581612697497957,0.10652969249546088,normal,0.09288195910128498
Q9R0N7,0.3919292660347675,0.9295234646810887,0.406792305792494,0.10543681021408668,normal,0.09295234646810888
P62631,0.09239611131235947,0.9440282400471953,1.034346306605897,0.08309807728472247,normal,0.09440282400471953
A2AEG6,0.6246418851291007,0.9588410452273097,0.2043688976745832,0.06063642695325141,normal,0.09588410452273097
A2AFG7,0.47241397290770903,0.9196992202821873,0.325677265446818,0.12076597758363375,normal,0.09196992202821873
O88441,0.483733971238302,0.9101989081515164,0.3153934122946598,0.13574623919578127,normal,0.09101989081515163
D3Z5I6,0.1771377787103365,0.9382747912888517,0.7516888056325465,0.0919175900874291,normal,0.09382747912888517
Q6PER3,0.021294021532397085,0.940679169291438,1.6717423111123577,0.0882253377099125,normal,0.0940679169291438
P14094,0.2065297641319489,0.9489242026964286,0.6850173509481498,0.0756352413198337,normal,0.09489242026964287
F7BHM8,0.5236202553681921,0.9055039533833471,0.28098356184533074,0.14320715496636538,normal,0.09055039533833471
Z4YL78,0.38154209849648113,0.9201296677028317,0.4184575359895187,0.12009091005478553,normal,0.09201296677028317
P15209,0.043231419996387396,0.9374827635824786,1.3642004992230652,0.09313592932233894,normal,0.09374827635824787
Q9CZ30,0.0968010523490916,0.9433726834475287,1.0141199213391345,0.08410026847963031,normal,0.09433726834475287
F6QH34,0.9432102514580252,0.986799029628225,0.025391487676053384,0.019171797927109033,normal,0.0986799029628225
B2RQS1,0.3644167787323809,0.9479692800638388,0.4384016351481907,0.07708778704827755,normal,0.09479692800638388
P56812,0.4883763240442993,0.9071905723351202,0.3112453983433485,0.14052244723954208,normal,0.09071905723351202
Q3UHD6,0.15266079890890547,0.9303123382622277,0.8162724691860389,0.10421293435380898,normal,0.09303123382622278
D6RI64,0.9670881986634944,0.9915469074754224,0.0145339163553249,0.012247070712183028,normal,0.09915469074754224
Q9DC70,0.17033194274653932,0.9286724441679147,0.7687039001425022,0.10675826739095834,normal,0.09286724441679148
H3BLI9,0.5191641147077442,0.9023102819704251,0.28469533416418946,0.14830446929507737,normal,0.09023102819704251
Q80WJ7,0.12357980740304528,0.9304082475304759,0.9080524859612192,0.10406420936322629,normal,0.09304082475304759
Q60931,0.3460195725500863,0.9489030321413477,0.46089933470408184,0.07566742829056386,normal,0.09489030321413477
Q9QZQ8,0.3363317036234348,0.9195069006546218,0.47323219287045504,0.1210676931671207,normal,0.09195069006546218
P60766,0.4517121122882013,0.9090580650082433,0.34513826403368414,0.13755564708621232,normal,0.09090580650082433
Q8BP67,0.6125685628575865,0.8788883093231595,0.21284529503811045,0.18624825810099793,normal,0.08788883093231595
P16125,0.28952484114765986,0.9482457948343138,0.5383141679969252,0.07666702624302353,normal,0.09482457948343138
Q8CGY8,0.37501140440096337,0.9156216091474569,0.4259555248240234,0.1271765832366711,normal,0.0915621609147457
